vendor_id,business_name,business_type,district,has_license,license_valid,license_expiry_date,tax_clearance,previous_experience_years,rating,negative_history,business_category_approved,registration_date,system_decision,rejection_reason
V0159,Business_V0159,transport,Mafeteng,1,1,2027-04-04 00:41:48.907353,1,19,3.1,0,1,2025-11-08 00:41:48.908350,1,
V0160,Business_V0160,tour_operator,Mafeteng,0,0,,1,3,0.1,0,1,2026-02-02 00:41:48.908350,0,Missing business license
V0161,Business_V0161,tour_operator,Berea,0,0,,1,18,3.0,0,1,2025-08-15 00:41:48.908350,0,Missing business license
V0162,Business_V0162,tour_operator,Leribe,1,1,2027-02-13 00:41:48.908350,1,15,3.0,0,1,2025-06-20 00:41:48.908350,1,
V0163,Business_V0163,craft_shop,Leribe,1,1,2027-03-19 00:41:48.908350,1,13,2.6,0,1,2025-08-21 00:41:48.908350,1,
V0164,Business_V0164,transport,Mokhotlong,1,1,2026-06-04 00:41:48.908350,1,4,0.0,0,1,2025-10-27 00:41:48.908350,1,
V0165,Business_V0165,unlicensed_taxi,Butha-Buthe,1,1,2026-11-18 00:41:48.908350,1,15,2.6,0,0,2025-07-26 00:41:48.909350,0,Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V0166,Business_V0166,craft_shop,Mohale's Hoek,1,1,2026-05-08 00:41:48.909350,1,19,1.9,0,1,2025-09-17 00:41:48.909350,1,
V0167,Business_V0167,craft_shop,Mafeteng,0,0,,1,14,4.3,0,1,2025-05-10 00:41:48.909350,0,Missing business license
V0168,Business_V0168,tour_operator,Mohale's Hoek,1,1,2027-02-13 00:41:48.909350,1,2,2.3,0,1,2025-10-30 00:41:48.909350,1,
V0169,Business_V0169,accommodation,Butha-Buthe,1,1,2027-02-07 00:41:48.909350,0,10,0.1,0,1,2026-03-01 00:41:48.909350,0,Missing tax clearance certificate
V0170,Business_V0170,street_vendor,Qacha's Nek,1,1,2027-02-25 00:41:48.909350,1,12,0.7,0,0,2026-04-01 00:41:48.909350,0,Business type 'street_vendor' not approved by Ministry of Tourism
V0171,Business_V0171,tour_operator,Maseru,1,1,2026-10-11 00:41:48.909350,1,4,4.8,0,1,2025-06-02 00:41:48.910347,1,
V0172,Business_V0172,unlicensed_taxi,Mokhotlong,0,0,,1,17,1.2,0,0,2026-01-23 00:41:48.910347,0,Missing business license; Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V0173,Business_V0173,street_vendor,Mohale's Hoek,0,0,,0,0,1.1,0,0,2025-06-09 00:41:48.910347,0,Missing business license; Missing tax clearance certificate; Insufficient experience (0 years) and low rating (1.1); Business type 'street_vendor' not approved by Ministry of Tourism
V0174,Business_V0174,craft_shop,Butha-Buthe,1,1,2026-11-15 00:41:48.910347,1,8,4.3,0,1,2025-08-07 00:41:48.910347,1,
V0175,Business_V0175,unregistered,Butha-Buthe,1,1,2026-08-17 00:41:48.910347,1,5,2.2,0,0,2025-07-04 00:41:48.910347,0,Business type 'unregistered' not approved by Ministry of Tourism
V0176,Business_V0176,restaurant,Thaba-Tseka,0,0,,1,6,0.0,0,1,2025-09-22 00:41:48.910347,0,Missing business license
V0177,Business_V0177,craft_shop,Berea,1,1,2027-03-08 00:41:48.910347,1,2,1.1,1,1,2025-12-20 00:41:48.910347,0,Has negative history/complaints in system
V0178,Business_V0178,tour_operator,Thaba-Tseka,1,1,2027-02-13 00:41:48.911344,0,1,2.4,1,1,2025-11-07 00:41:48.911344,0,Missing tax clearance certificate; Insufficient experience (1 years) and low rating (2.4); Has negative history/complaints in system
V0179,Business_V0179,craft_shop,Leribe,1,1,2027-03-03 00:41:48.911344,1,10,3.8,0,1,2025-04-10 00:41:48.911344,1,
V0180,Business_V0180,craft_shop,Mafeteng,1,1,2027-03-06 00:41:48.911344,1,14,1.2,0,1,2025-07-06 00:41:48.911344,1,
V0181,Business_V0181,transport,Thaba-Tseka,1,1,2026-06-28 00:41:48.911344,1,14,2.7,0,1,2025-11-02 00:41:48.911344,1,
V0182,Business_V0182,tour_operator,Qacha's Nek,1,0,2026-01-08 00:41:48.911344,1,10,0.6,0,1,2025-11-01 00:41:48.911344,0,License is expired
V0183,Business_V0183,unlicensed_taxi,Maseru,1,1,2027-03-01 00:41:48.912340,0,19,2.4,0,0,2025-10-19 00:41:48.912340,0,Missing tax clearance certificate; Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V0184,Business_V0184,street_vendor,Mokhotlong,1,1,2026-09-25 00:41:48.912340,1,8,4.0,0,0,2025-12-09 00:41:48.912340,0,Business type 'street_vendor' not approved by Ministry of Tourism
V0185,Business_V0185,street_vendor,Mafeteng,0,0,,1,4,1.5,0,0,2026-02-08 00:41:48.912340,0,Missing business license; Business type 'street_vendor' not approved by Ministry of Tourism
V0186,Business_V0186,unlicensed_taxi,Leribe,1,1,2026-10-18 00:41:48.912340,1,17,0.8,0,0,2025-10-30 00:41:48.912340,0,Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V0187,Business_V0187,unlicensed_taxi,Butha-Buthe,1,1,2027-02-24 00:41:48.913341,1,6,2.7,0,0,2025-07-29 00:41:48.913341,0,Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V0188,Business_V0188,unregistered,Qacha's Nek,0,0,,1,17,2.0,0,0,2025-08-11 00:41:48.913341,0,Missing business license; Business type 'unregistered' not approved by Ministry of Tourism
V0189,Business_V0189,unlicensed_taxi,Mafeteng,1,1,2026-07-14 00:41:48.913341,1,9,4.5,0,0,2025-08-20 00:41:48.913341,0,Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V0190,Business_V0190,craft_shop,Qacha's Nek,0,0,,1,7,1.8,0,1,2025-09-25 00:41:48.913341,0,Missing business license
V0191,Business_V0191,accommodation,Quthing,0,0,,1,11,1.2,0,1,2025-09-21 00:41:48.913341,0,Missing business license
V0192,Business_V0192,tour_operator,Quthing,1,1,2026-07-04 00:41:48.913341,1,5,0.3,0,1,2025-09-12 00:41:48.913341,1,
V0193,Business_V0193,restaurant,Butha-Buthe,1,1,2027-01-26 00:41:48.913341,1,3,4.8,0,1,2025-06-02 00:41:48.914356,1,
V0194,Business_V0194,unregistered,Qacha's Nek,0,0,,1,15,3.3,0,0,2025-04-26 00:41:48.914356,0,Missing business license; Business type 'unregistered' not approved by Ministry of Tourism
V0195,Business_V0195,restaurant,Quthing,1,0,2025-04-13 00:41:48.914356,1,0,4.2,0,1,2025-08-21 00:41:48.914356,0,License is expired
V0196,Business_V0196,accommodation,Leribe,1,1,2026-12-19 00:41:48.914356,1,3,1.5,0,1,2025-04-13 00:41:48.914356,1,
V0197,Business_V0197,craft_shop,Quthing,1,1,2027-04-03 00:41:48.914356,0,3,4.4,0,1,2025-11-17 00:41:48.915369,0,Missing tax clearance certificate
V0198,Business_V0198,transport,Mokhotlong,1,1,2026-05-19 00:41:48.915369,0,9,2.7,0,1,2025-11-02 00:41:48.915369,0,Missing tax clearance certificate
V0199,Business_V0199,transport,Leribe,1,1,2026-05-21 00:41:48.915369,1,2,0.9,0,1,2025-09-15 00:41:48.915369,1,
V0200,Business_V0200,activity_provider,Quthing,1,0,2025-07-01 00:41:48.915369,1,0,4.6,0,1,2025-08-14 00:41:48.915369,0,License is expired
V0201,Business_V0201,activity_provider,Butha-Buthe,1,1,2026-06-01 00:41:48.915369,1,1,0.3,1,1,2026-01-20 00:41:48.915369,0,Insufficient experience (1 years) and low rating (0.3); Has negative history/complaints in system
V0202,Business_V0202,activity_provider,Quthing,1,1,2026-09-12 00:41:48.915369,1,12,4.7,0,1,2025-10-31 00:41:48.915369,1,
V0203,Business_V0203,tour_operator,Leribe,1,1,2026-05-12 00:41:48.916366,1,9,1.1,0,1,2025-07-30 00:41:48.916366,1,
V0204,Business_V0204,street_vendor,Maseru,1,1,2026-08-14 00:41:48.916366,1,13,0.5,0,0,2025-07-23 00:41:48.916366,0,Business type 'street_vendor' not approved by Ministry of Tourism
V0205,Business_V0205,activity_provider,Mafeteng,0,0,,0,6,1.1,0,1,2025-12-06 00:41:48.916366,0,Missing business license; Missing tax clearance certificate
V0206,Business_V0206,transport,Qacha's Nek,1,1,2026-08-31 00:41:48.916366,1,2,1.8,0,1,2025-08-23 00:41:48.916366,1,
V0207,Business_V0207,transport,Thaba-Tseka,0,0,,1,5,1.3,0,1,2026-02-03 00:41:48.916366,0,Missing business license
V0208,Business_V0208,craft_shop,Maseru,0,0,,1,17,0.3,1,1,2025-10-03 00:41:48.916366,0,Missing business license; Has negative history/complaints in system
V0209,Business_V0209,craft_shop,Leribe,0,0,,1,3,4.3,0,1,2025-08-20 00:41:48.917367,0,Missing business license
V0210,Business_V0210,restaurant,Mokhotlong,1,1,2026-06-18 00:41:48.917367,1,12,0.7,1,1,2025-12-01 00:41:48.917367,0,Has negative history/complaints in system
V0211,Business_V0211,tour_operator,Leribe,1,1,2026-05-17 00:41:48.917367,0,7,2.3,0,1,2025-07-19 00:41:48.917367,0,Missing tax clearance certificate
V0212,Business_V0212,transport,Mokhotlong,1,1,2026-10-27 00:41:48.917367,1,11,2.6,0,1,2026-01-12 00:41:48.917367,1,
V0213,Business_V0213,accommodation,Mafeteng,1,1,2026-10-06 00:41:48.917367,1,19,3.7,0,1,2025-11-21 00:41:48.917367,1,
V0214,Business_V0214,activity_provider,Quthing,0,0,,1,18,0.9,1,1,2025-04-22 00:41:48.917367,0,Missing business license; Has negative history/complaints in system
V0215,Business_V0215,street_vendor,Leribe,1,1,2026-12-13 00:41:48.918361,0,7,3.8,0,0,2026-02-19 00:41:48.918361,0,Missing tax clearance certificate; Business type 'street_vendor' not approved by Ministry of Tourism
V0216,Business_V0216,activity_provider,Mokhotlong,1,1,2026-10-23 00:41:48.918361,0,17,1.6,1,1,2025-07-25 00:41:48.918361,0,Missing tax clearance certificate; Has negative history/complaints in system
V0217,Business_V0217,transport,Mokhotlong,1,0,2025-06-24 00:41:48.918361,1,1,0.6,0,1,2025-10-08 00:41:48.918361,0,License is expired; Insufficient experience (1 years) and low rating (0.6)
V0218,Business_V0218,unregistered,Mohale's Hoek,1,1,2026-09-08 00:41:48.918361,1,17,4.7,0,0,2025-10-19 00:41:48.918361,0,Business type 'unregistered' not approved by Ministry of Tourism
V0219,Business_V0219,restaurant,Qacha's Nek,0,0,,1,2,3.4,0,1,2025-07-15 00:41:48.918361,0,Missing business license
V0220,Business_V0220,unregistered,Quthing,1,1,2026-10-03 00:41:48.918361,0,13,3.6,0,0,2025-11-10 00:41:48.918361,0,Missing tax clearance certificate; Business type 'unregistered' not approved by Ministry of Tourism
V0221,Business_V0221,unregistered,Mafeteng,0,0,,1,17,0.5,0,0,2025-06-30 00:41:48.919358,0,Missing business license; Business type 'unregistered' not approved by Ministry of Tourism
V0222,Business_V0222,tour_operator,Berea,1,1,2026-08-03 00:41:48.919358,1,10,3.8,0,1,2025-09-30 00:41:48.919358,1,
V0223,Business_V0223,transport,Mokhotlong,1,1,2027-02-26 00:41:48.919358,1,4,0.8,0,1,2025-12-01 00:41:48.919358,1,
V0224,Business_V0224,craft_shop,Butha-Buthe,0,0,,1,2,2.0,0,1,2026-03-30 00:41:48.919358,0,Missing business license
V0225,Business_V0225,craft_shop,Thaba-Tseka,1,1,2026-07-12 00:41:48.919358,1,12,2.7,0,1,2026-01-09 00:41:48.919358,1,
V0226,Business_V0226,transport,Berea,0,0,,1,1,3.8,0,1,2025-08-29 00:41:48.919358,0,Missing business license; Insufficient experience (1 years) and low rating (3.8)
V0227,Business_V0227,unlicensed_taxi,Berea,1,1,2026-11-09 00:41:48.919358,1,3,3.6,0,0,2025-11-06 00:41:48.920356,0,Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V0228,Business_V0228,craft_shop,Maseru,1,1,2026-11-25 00:41:48.920356,1,3,0.9,0,1,2025-12-11 00:41:48.920356,1,
V0229,Business_V0229,unlicensed_taxi,Leribe,1,1,2026-12-09 00:41:48.920356,1,19,2.8,0,0,2025-11-02 00:41:48.920356,0,Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V0230,Business_V0230,tour_operator,Thaba-Tseka,1,1,2027-03-08 00:41:48.920356,1,18,0.3,0,1,2025-12-13 00:41:48.920356,1,
V0231,Business_V0231,activity_provider,Mafeteng,1,1,2026-12-21 00:41:48.920356,1,16,2.2,1,1,2025-12-17 00:41:48.920356,0,Has negative history/complaints in system
V0232,Business_V0232,unregistered,Quthing,0,0,,1,16,3.2,0,0,2026-02-21 00:41:48.920356,0,Missing business license; Business type 'unregistered' not approved by Ministry of Tourism
V0233,Business_V0233,unlicensed_taxi,Quthing,1,1,2026-07-07 00:41:48.920356,0,2,0.1,1,0,2025-09-23 00:41:48.921353,0,Missing tax clearance certificate; Business type 'unlicensed_taxi' not approved by Ministry of Tourism; Has negative history/complaints in system
V0234,Business_V0234,accommodation,Berea,0,0,,1,18,1.3,0,1,2026-01-30 00:41:48.921353,0,Missing business license
V0235,Business_V0235,craft_shop,Qacha's Nek,1,1,2026-11-15 00:41:48.921353,1,5,3.2,1,1,2025-12-01 00:41:48.921353,0,Has negative history/complaints in system
V0236,Business_V0236,street_vendor,Mokhotlong,1,1,2026-11-05 00:41:48.921353,1,11,0.7,0,0,2026-03-04 00:41:48.921353,0,Business type 'street_vendor' not approved by Ministry of Tourism
V0237,Business_V0237,craft_shop,Quthing,1,1,2026-12-13 00:41:48.921353,1,13,1.2,0,1,2025-12-24 00:41:48.921353,1,
V0238,Business_V0238,unregistered,Leribe,0,0,,1,12,4.3,1,0,2025-08-02 00:41:48.921353,0,Missing business license; Business type 'unregistered' not approved by Ministry of Tourism; Has negative history/complaints in system
V0239,Business_V0239,unregistered,Mafeteng,1,1,2026-05-14 00:41:48.921353,1,14,0.1,0,0,2025-11-17 00:41:48.922354,0,Business type 'unregistered' not approved by Ministry of Tourism
V0240,Business_V0240,unlicensed_taxi,Mohale's Hoek,1,1,2026-09-26 00:41:48.922354,1,17,0.7,0,0,2025-06-08 00:41:48.922354,0,Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V0241,Business_V0241,restaurant,Quthing,1,0,2025-10-29 00:41:48.922354,1,3,2.1,1,1,2025-06-24 00:41:48.922354,0,License is expired; Has negative history/complaints in system
V0242,Business_V0242,accommodation,Maseru,0,0,,1,10,0.3,0,1,2026-01-01 00:41:48.922354,0,Missing business license
V0243,Business_V0243,transport,Thaba-Tseka,1,1,2027-04-02 00:41:48.922354,1,1,3.3,0,1,2026-01-01 00:41:48.922354,0,Insufficient experience (1 years) and low rating (3.3)
V0244,Business_V0244,restaurant,Maseru,1,1,2027-02-25 00:41:48.922354,0,9,4.9,0,1,2026-03-08 00:41:48.922354,0,Missing tax clearance certificate
V0245,Business_V0245,unlicensed_taxi,Mokhotlong,0,0,,1,3,3.8,0,0,2025-08-20 00:41:48.922354,0,Missing business license; Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V0246,Business_V0246,craft_shop,Maseru,1,1,2027-02-01 00:41:48.923348,1,8,2.8,0,1,2026-02-02 00:41:48.923348,1,
V0247,Business_V0247,unregistered,Qacha's Nek,1,1,2026-06-20 00:41:48.923348,1,19,4.0,0,0,2026-01-10 00:41:48.923348,0,Business type 'unregistered' not approved by Ministry of Tourism
V0248,Business_V0248,tour_operator,Butha-Buthe,1,1,2027-01-29 00:41:48.923348,1,9,0.5,0,1,2025-10-27 00:41:48.923348,1,
V0249,Business_V0249,craft_shop,Mafeteng,1,1,2026-06-23 00:41:48.923348,1,13,2.7,0,1,2025-07-15 00:41:48.923348,1,
V0250,Business_V0250,tour_operator,Maseru,1,1,2027-01-21 00:41:48.923348,0,10,4.9,1,1,2026-04-01 00:41:48.923348,0,Missing tax clearance certificate; Has negative history/complaints in system
V0251,Business_V0251,craft_shop,Butha-Buthe,1,1,2026-08-16 00:41:48.923348,1,5,4.8,0,1,2026-03-28 00:41:48.924345,1,
V0252,Business_V0252,unlicensed_taxi,Thaba-Tseka,0,0,,1,12,1.6,0,0,2025-08-29 00:41:48.924345,0,Missing business license; Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V0253,Business_V0253,unlicensed_taxi,Mohale's Hoek,1,1,2026-09-15 00:41:48.924345,1,19,4.5,1,0,2025-08-25 00:41:48.924345,0,Business type 'unlicensed_taxi' not approved by Ministry of Tourism; Has negative history/complaints in system
V0254,Business_V0254,unregistered,Leribe,0,0,,1,18,3.8,0,0,2025-04-10 00:41:48.924345,0,Missing business license; Business type 'unregistered' not approved by Ministry of Tourism
V0255,Business_V0255,unregistered,Maseru,1,1,2026-09-15 00:41:48.924345,0,15,3.6,0,0,2025-10-28 00:41:48.924345,0,Missing tax clearance certificate; Business type 'unregistered' not approved by Ministry of Tourism
V0256,Business_V0256,activity_provider,Quthing,0,0,,1,17,3.7,0,1,2025-07-10 00:41:48.924345,0,Missing business license
V0257,Business_V0257,craft_shop,Leribe,0,0,,0,2,0.2,0,1,2026-02-02 00:41:48.924345,0,Missing business license; Missing tax clearance certificate
V0258,Business_V0258,restaurant,Berea,1,1,2026-11-24 00:41:48.924345,1,0,4.2,0,1,2026-04-05 00:41:48.925344,1,
V0259,Business_V0259,unregistered,Maseru,1,1,2026-05-28 00:41:48.925344,1,13,3.8,0,0,2026-03-01 00:41:48.925344,0,Business type 'unregistered' not approved by Ministry of Tourism
V0260,Business_V0260,unregistered,Qacha's Nek,0,0,,1,17,3.3,0,0,2026-01-08 00:41:48.925344,0,Missing business license; Business type 'unregistered' not approved by Ministry of Tourism
V0261,Business_V0261,tour_operator,Mafeteng,1,1,2026-08-15 00:41:48.925344,1,2,2.1,0,1,2025-07-02 00:41:48.925344,1,
V0262,Business_V0262,street_vendor,Berea,1,0,2025-09-05 00:41:48.925344,1,18,4.9,0,0,2025-09-20 00:41:48.925344,0,License is expired; Business type 'street_vendor' not approved by Ministry of Tourism
V0263,Business_V0263,activity_provider,Berea,0,0,,1,8,1.5,0,1,2025-12-10 00:41:48.925344,0,Missing business license
V0264,Business_V0264,transport,Mohale's Hoek,1,1,2027-02-17 00:41:48.925344,1,0,2.3,0,1,2025-08-25 00:41:48.926344,0,Insufficient experience (0 years) and low rating (2.3)
V0265,Business_V0265,unregistered,Quthing,1,1,2026-11-19 00:41:48.926344,1,7,4.4,0,0,2025-12-10 00:41:48.926344,0,Business type 'unregistered' not approved by Ministry of Tourism
V0266,Business_V0266,unlicensed_taxi,Mohale's Hoek,1,1,2026-10-12 00:41:48.926344,1,10,5.0,0,0,2025-05-19 00:41:48.926344,0,Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V0267,Business_V0267,activity_provider,Maseru,1,1,2026-11-24 00:41:48.926344,0,3,4.3,1,1,2026-04-01 00:41:48.926344,0,Missing tax clearance certificate; Has negative history/complaints in system
V0268,Business_V0268,unlicensed_taxi,Quthing,1,1,2026-07-22 00:41:48.926344,1,14,3.0,0,0,2025-08-20 00:41:48.926344,0,Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V0269,Business_V0269,craft_shop,Berea,1,1,2026-10-11 00:41:48.926344,1,6,0.7,0,1,2025-05-02 00:41:48.927337,1,
V0270,Business_V0270,tour_operator,Maseru,1,1,2027-01-19 00:41:48.927337,1,5,0.4,0,1,2026-02-07 00:41:48.927337,1,
V0271,Business_V0271,transport,Mafeteng,1,1,2026-08-08 00:41:48.927337,1,2,1.0,0,1,2025-06-01 00:41:48.927337,1,
V0272,Business_V0272,accommodation,Thaba-Tseka,1,1,2027-03-05 00:41:48.927337,1,7,0.2,1,1,2025-06-18 00:41:48.927337,0,Has negative history/complaints in system
V0273,Business_V0273,craft_shop,Butha-Buthe,1,1,2026-08-21 00:41:48.927337,1,8,2.0,1,1,2026-03-23 00:41:48.927337,0,Has negative history/complaints in system
V0274,Business_V0274,street_vendor,Maseru,1,1,2026-11-06 00:41:48.927337,0,12,3.4,1,0,2025-10-23 00:41:48.927337,0,Missing tax clearance certificate; Business type 'street_vendor' not approved by Ministry of Tourism; Has negative history/complaints in system
V0275,Business_V0275,restaurant,Thaba-Tseka,1,0,2025-12-20 00:41:48.928336,1,15,1.5,0,1,2026-04-01 00:41:48.928336,0,License is expired
V0276,Business_V0276,unregistered,Maseru,1,1,2026-12-08 00:41:48.928336,1,19,3.4,1,0,2025-12-03 00:41:48.928336,0,Business type 'unregistered' not approved by Ministry of Tourism; Has negative history/complaints in system
V0277,Business_V0277,activity_provider,Qacha's Nek,1,1,2026-07-30 00:41:48.928336,0,11,0.4,0,1,2025-07-25 00:41:48.928336,0,Missing tax clearance certificate
V0278,Business_V0278,unregistered,Berea,1,1,2027-01-28 00:41:48.928336,1,18,4.6,0,0,2026-01-15 00:41:48.928336,0,Business type 'unregistered' not approved by Ministry of Tourism
V0279,Business_V0279,transport,Berea,1,0,2025-10-24 00:41:48.928336,0,7,4.1,0,1,2025-08-17 00:41:48.928336,0,License is expired; Missing tax clearance certificate
V0280,Business_V0280,accommodation,Leribe,1,1,2026-12-06 00:41:48.929331,0,5,4.2,0,1,2025-12-31 00:41:48.929331,0,Missing tax clearance certificate
V0281,Business_V0281,unlicensed_taxi,Butha-Buthe,1,1,2026-06-06 00:41:48.929331,1,1,1.9,0,0,2026-02-05 00:41:48.929331,0,Insufficient experience (1 years) and low rating (1.9); Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V0282,Business_V0282,unlicensed_taxi,Mohale's Hoek,1,1,2027-03-16 00:41:48.929331,1,0,2.6,0,0,2026-04-02 00:41:48.929331,0,Insufficient experience (0 years) and low rating (2.6); Business type 'unlicensed_taxi' not approved by Ministry of Tourism
